Trip ID,Destination,Trip Name,Description,Trip Category,Duration,Price Adult,Price Child,Included in Price,Not Included,Start Date,End Date,Available Spots,Tour Guide,Group Size,Meeting Point,Departure Time,Return Time,Rating,Reviews Count,Photo URL,Contact Email,Contact Phone,What to Bring,Trip Difficulty,Languages Available,Age Restrictions,Transportation Type,Meals Included,Cancellation Policy,Accessibility,Special Offers,Trip Schedule
TRIP032,Sharm El Sheikh,Camel Ride and Bedouin Dinner,"on a magical Camel Ride and Bedouin Dinner adventure through the desert! Ride a camel across the golden dunes, soak in the stunning desert landscape, and experience traditional Bedouin culture. End the evening with a delicious Bedouin-style dinner under the stars, complete with live music and entertainment. A perfect mix of adventure, culture, and relaxation!","Family, Couples, Indeviduals,Group",6 Hours,16,9.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/12,67,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, friday"
TRIP033,Sharm El Sheikh,Sharm El Sheikh City Tour,"Discover the vibrant charm of Sharm El Sheikh on a fun-filled City Tour! Explore the bustling markets, visit the stunning St. CatherineÃâÃâs Monastery, and admire the beauty of Naama Bay. Immerse yourself in local culture, shop for unique souvenirs, and enjoy the blend of history, modern attractions, and seaside vibes! Perfect for those wanting to experience the heart of the city.","Family, Couples, Indeviduals,Group",6 Hours,6,3.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/13,68,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP034,Sharm El Sheikh,Nighttime Desert Safari,"Get ready for an exhilarating Nighttime Desert Safari! Hop on a 4x4 jeep or camel and ride through the magical desert under the stars. Feel the thrill of the night as you visit a Bedouin camp, enjoy a delicious dinner, and watch a live cultural show. The desert comes alive at night, offering an unforgettable adventure you won't want to miss!","Family, Couples, Indeviduals,Group",6 Hours,6,3.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/13,69,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP035,Sharm El Sheikh,St. Catherine Monastery Trip,"Embark on a spiritual and scenic journey with a St. Catherine Monastery Trip! Nestled at the foot of Mount Sinai, explore this ancient and sacred monastery, home to stunning Byzantine architecture and religious artifacts. Take in breathtaking views of the surrounding desert and mountains, and discover the rich history of this UNESCO World Heritage site. A peaceful and inspiring adventure!","Family, Couples, Indeviduals,Group",Full day,25,15.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/13,70,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP036,Sharm El Sheikh,Sharm El Sheikh Boat Trip with BBQ,Explore the underwater world of Sharm El Sheikh,"Family, Couples, Indeviduals,Group",6 Hours,20,11.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/13,71,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP038,Sharm El Sheikh,"Water Sports Adventure (Parasailing, Jet Ski)","Get ready for a thrilling Water Sports Adventure in Sharm El Sheikh! Feel the rush as you soar high with parasailing, zoom across the water on a jet ski, and enjoy other exciting activities like banana boat rides and water skiing. Whether you're seeking adrenaline or just want to have fun on the water, this adventure has something for everyone!","Family, Couples, Indeviduals,Group",4 Hours,18,10.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/14,73,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP039,Sharm El Sheikh,Scuba Diving Adventure,"Dive into an unforgettable Scuba Diving Adventure in Sharm El Sheikh! Explore the stunning coral reefs of the Red Sea, swim with colorful fish, and discover underwater wonders like shipwrecks and vibrant marine life. Whether you're a beginner or an experienced diver, this adventure offers an incredible opportunity to experience one of the worldÃâÃâs best diving destinations. Prepare to be amazed beneath the surface!","Family, Couples, Indeviduals,Group",4 Hours,25,15.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/14,74,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP040,Sharm El Sheikh,Star Gazer,"Embark on a mesmerizing Desert Star Gazer experience in Sharm El Sheikh! Venture into the tranquil desert at night, where you'll marvel at the clear, star-filled sky. With expert guides, explore constellations, planets, and even distant galaxies through powerful telescopes. Enjoy the serenity of the desert night, topped off with a cozy Bedouin-style dinner under the stars. A perfect blend of adventure and stargazing magic!","Family, Couples, Indeviduals,Group",6 Hours,22,12.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/14,75,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP041,Sharm El Sheikh,Cairo by bus,"Take a scenic Cairo by Bus trip for an unforgettable journey to EgyptÃâÃâs vibrant capital! Travel comfortably from your starting point to explore iconic landmarks like the Pyramids of Giza, the Sphinx, and the treasures of the Egyptian Museum. With a knowledgeable guide, immerse yourself in the rich history and culture of Cairo while enjoying the bus ride through EgyptÃâÃâs beautiful landscapes. A perfect day to discover the heart of Egypt!","Family, Couples, Indeviduals,Group",Full Day,60,33.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/15,76,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP042,Sharm El Sheikh,Cairo By Air,"Fly to Cairo in style with a Cairo by Air trip from Sharm El Sheikh! Enjoy a quick and comfortable flight, then dive straight into Egypt's iconic attractions like the Pyramids of Giza, the Sphinx, and the treasures of the Egyptian Museum. With a guided tour, you'll make the most of your day in Cairo, exploring ancient wonders and vibrant cultureÃâÃâall in a single, action-packed trip!","Family, Couples, Indeviduals,Group",Full day,155,125.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/15,77,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP043,Sharm El Sheikh,Luxor By air,"Experience the wonders of Luxor by Air on a quick flight from Sharm El Sheikh! In just a short time, you'll land in the heart of ancient Egypt, ready to explore iconic sites like the Valley of the Kings, Karnak Temple, and Luxor Temple. With a knowledgeable guide, uncover the rich history and stunning architecture of this timeless city in a convenient, action-packed day trip!","Family, Couples, Indeviduals,Group",Full Day,155,125.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/15,78,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP044,Cairo,Pyramids of Giza and Sphinx Tour,"Step back in time with a fascinating Pyramids of Giza and Sphinx Tour! Marvel at the towering Great Pyramids, one of the Seven Wonders of the Ancient World, and stand in awe of the majestic Sphinx guarding them. Explore the rich history and mysteries of these iconic monuments, all while enjoying expert insights from your guide. A must-do experience for history lovers and adventurers alike!","Family, Couples, Indeviduals,Group",4 Hours,22,11.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/15,79,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP045,Cairo,Egyptian Museum Tour,"Immerse yourself in EgyptÃâÃâs incredible history with an Egyptian Museum Tour! Discover thousands of ancient artifacts, including the treasures of Tutankhamun, mummies, and stunning sculptures. With expert guides to bring the stories to life, youÃâÃâll explore Egypt's rich past and uncover the secrets of its most famous pharaohs and rulers. A must-see for any history enthusiast!","Family, Couples, Indeviduals,Group",4 Hours,18,9.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/16,80,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP046,Cairo,Coptic Cairo Tour,"Step into the heart of EgyptÃâÃâs Christian history with a Coptic Cairo Tour! Explore the Hanging Church, the Coptic Museum, and ancient religious sites that showcase EgyptÃâÃâs rich Christian heritage. Wander through the narrow streets of Coptic Cairo, where centuries-old churches, synagogues, and mosques stand side by side. A captivating journey through faith, history, and culture!","Family, Couples, Indeviduals,Group",6 Hours,15,9.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/16,81,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP047,Cairo,Islamic Cairo Tour,"A fascinating Islamic Cairo Tour and explore the cityÃâÃâs rich Islamic heritage! Visit iconic landmarks like the Citadel of Saladin, the Blue Mosque, and the stunning Sultan Hassan Mosque. Stroll through ancient bazaars like Khan El Khalili, where history and culture come to life. A perfect way to discover CairoÃâÃâs architectural beauty and spiritual significance!","Family, Couples, Indeviduals,Group",6 Hours,15,9.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/16,82,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP048,Cairo,Nile River Dinner Cruise,"Set sail on a magical Nile River Dinner Cruise in Cairo! Enjoy a relaxing evening as you cruise along the historic river, with stunning views of the cityÃâÃâs landmarks, including the Cairo Tower and Pyramids. Indulge in a delicious buffet dinner, accompanied by live music and traditional entertainment, creating a perfect blend of culture, cuisine, and breathtaking views. A truly unforgettable experience!","Family, Couples, Indeviduals,Group",4 Hours,14,8.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/16,83,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP049,Cairo,Sound and Light Show at the Pyramids,"Experience the magic of EgyptÃâÃâs ancient wonders at the Sound and Light Show at the Pyramids! Watch as the Pyramids of Giza come alive with vibrant lights, dramatic sound effects, and storytelling that brings the history of the pharaohs to life. With the iconic Sphinx as your backdrop, this mesmerizing show is a unique and unforgettable way to witness the grandeur of the Pyramids under the night sky.","Family, Couples, Indeviduals,Group",4 Hours,17,9.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/17,84,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP050,Cairo,Sakkara and Memphis Tour,"Step back in time with a Sakkara and Memphis Tour! Explore the ancient Sakkara Necropolis, home to the famous Step Pyramid of Djoser, one of EgyptÃâÃâs oldest pyramids. Then, journey to Memphis, the ancient capital of Egypt, and discover its incredible ruins, including the massive Colossus of Ramses II. A fascinating tour that reveals the roots of Egyptian civilization and its timeless wonders!","Family, Couples, Indeviduals,Group",6 Hours,19,11.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/17,85,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP051,Cairo,Cairo City Tour,"Discover the vibrant energy and rich history of Cairo with a captivating Cairo City Tour! Explore the bustling streets, visit iconic landmarks like Tahrir Square, the Egyptian Museum, and the stunning Mosque of Muhammad Ali. Stroll through the lively markets of Khan El Khalili and immerse yourself in the city's blend of ancient and modern culture. A perfect introduction to Cairo as charm and history!","Family, Couples, Indeviduals,Group",6 Hours,8,4.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/17,86,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP053,Cairo,Night Tour of the Pyramids,"Experience the magic of the Pyramids at Night with a mesmerizing Night Tour! Watch the iconic Pyramids of Giza light up under the stars, as dramatic sound and light effects bring the ancient wonders to life. Explore the Sphinx and surrounding pyramids in a peaceful, mystical atmosphere, creating a once-in-a-lifetime opportunity to witness these historical marvels after dark.","Family, Couples, Indeviduals,Group",6 Hours,10,6.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/18,88,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP054,Cairo,Pyramids of Giza and Egyptian Museum Combo Tour,"Get the ultimate Egyptian experience with the Pyramids of Giza and Egyptian Museum Combo Tour! Marvel at the awe-inspiring Pyramids of Giza, the Sphinx, and the ancient wonders of EgyptÃâÃâs most famous archaeological site. Then, head to the Egyptian Museum to explore the treasures of the pharaohs, including the golden mask of Tutankhamun. A perfect blend of history, culture, and adventure all in one unforgettable day!","Family, Couples, Indeviduals,Group",Half Day,18,9.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/18,89,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP055,Sharm El Sheikh,Dolphin Show ,"while you are in Sharm El Sheikh, join our spectacular dolphin show. Capture unforgettable moments with this lovelly and funny creature and even swim with dolphins for an extra fee. A unique adventure awaits!","Family, Couples, Indeviduals,Group",7 Hours,20,10.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/5,35,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP056,Sharm El Sheikh,Ras Mohammed National Park Tour,"Dive into the vibrant waters of Ras Mohammed National Park on an unforgettable snorkeling tour! Explore one of Egyptâs top marine reserves, filled with stunning coral reefs, colorful fish, and crystal-clear waters. Swim through protected lagoons, and enjoy the breathtaking underwater beauty of this natural paradise. A must-do for snorkelers seeking an aquatic adventure like no other!","Family, Couples, Indeviduals,Group",8 Hours,25,15.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/11,61,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP057,Sharm El Sheikh,Quad Biking Safari in the Desert,"Get ready for an adrenaline rush with the Sharm Quad Biking Safari in the Desert! Race through the golden dunes , feel the thrill of a ride, explore desert landscape. taste the Bedouin Hospitality , An action-packed adventure you wonât forget!","Family, Couples, Indeviduals,Group",4 Hours,20,10.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/11,62,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP058,Sharm El Sheikh,Glass-Bottom Boat Ride,"Set sail on a Glass-Bottom Boat Ride & discover the magical underwater world without getting wet! Glide over vibrant coral reefs and swim alongside colorful fish while enjoying the view through the boat's transparent floor. It's the perfect, relaxing way to experience the Red Sea's stunning marine life and crystal-clear waters!","Family, Couples, Indeviduals,Group",2 Hours,20,10.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/11,63,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP059,Sharm El Sheikh,Sunset Desert Safari,"Experience the magic of the desert with a Sunset Desert Safari! Ride through the golden dunes on a quad bike or camel, and watch the sky transform into vibrant hues as the sun sets behind the mountains. Enjoy a traditional Bedouin dinner, live entertainment, and stargazing under the clear desert sky. A truly unforgettable adventure!","Family, Couples, Indeviduals,Group",4 Hours,35,20.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.7/12,64,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,5% off for groups of 4 or more,Every Day 
TRIP060,Sharm El Sheikh,Blue Hole Snorkeling Tour,"Explore Crystal-clear waters at Blue Hole Snorkeling Tour and explore one of the Red Seaâs most famous dive spots! Swim through vibrant coral reefs, colorful fish, and unique marine life in this underwater paradise. Whether you're a beginner or an experienced snorkeler, this adventure offers an unforgettable aquatic experience. A must-see for all nature lovers and ocean explorers!","Family, Couples, Indeviduals,Group",Half Day,50,25.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.5/12,65,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP061,Sharm El Sheikh,Tiran Island Snorkeling,"Set sail on an unforgettable Tiran Island Boat Trip, where the stunning beauty of the Red Sea meets adventure! Cruise to the picturesque island, stopping at top snorkeling spots to explore vibrant coral reefs and swim with tropical fish. Relax on the deck, soak up the sun, and enjoy a delicious lunch as you take in the breathtaking views. A perfect day on the water!","Family, Couples, Indeviduals,Group",Half Day,20,10.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.7/12,66,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP062,Sharm El Sheikh,Camel Ride and Bedouin Dinner,"on a magical Camel Ride and Bedouin adventure through the desert! Ride a camel across the golden dunes, soak in the stunning desert landscape, and experience traditional Bedouin culture.","Family, Couples, Indeviduals,Group",6 Hours,15,10.0,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.5/12,67,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
TRIP063,Sharm El Sheikh,Sharm El Sheikh City Tour,"Discover the vibrant charm of Sharm El Sheikh on a fun-filled City Tour! Explore the bustling markets, visit the beauty of Naama Bay. Immerse yourself in local culture, shop for unique souvenirs, and enjoy the blend of history, Of Heavenly Cathedral & the heart of the city.","Family, Couples, Indeviduals,Group",6 Hours,10,5.0,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.7/13,68,Picture,hello@egyptdirect.com,106522376,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,Every Day 
